a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
0	11	1421	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000019	0.000000	0.000000	0.000010	0.000000	0.000000	0.000018	0.000000	0.000018	0.000019	0.000000	-2019.938029	102	-2019.938966	0.213203	2.816343e-01,2.081890e-01,3.499147e-09,2.383372e-01,2.718394e-01,1.181439e-08,8.496456e-08,2.363558e-10,1.149463e-09	0.000000	0.608787	0.274528	-2107.792727	26
0	12	1418	0.898945	0.000001	0.101055	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101055	0.000000	0.000000	0.050528	0.000000	0.000000	0.101055	0.000000	0.101055	0.101055	-0.000000	-2002.287170	90	-1	0.212753	3.045381e-01,1.971694e-01,2.258797e-08,1.650222e-01,3.332701e-01,7.430927e-09,6.457700e-09,5.311069e-08,2.160830e-08	0.000000	0.920148	0.323962	-2077.413667	26
0	13	1587	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000078	0.000000	0.000000	0.000039	0.000000	0.000000	0.000077	0.000000	0.000078	0.000078	-0.000000	-2186.106604	110	-2186.107679	0.238110	2.802638e-01,2.063392e-01,2.933056e-09,2.150974e-01,2.982959e-01,4.928999e-08,3.580478e-06,6.391483e-09,2.963905e-08	0.000012	0.707801	0.293006	-2274.062831	27
0	14	1490	0.887503	0.000002	0.112495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112496	0.000000	0.000000	0.056248	0.000000	0.000000	0.112495	0.000000	0.112495	0.112496	-0.000000	-2114.280721	62	-1	0.223556	3.123844e-01,1.793002e-01,3.821926e-09,1.798953e-01,3.284194e-01,5.584587e-07,1.266615e-07,2.841717e-08,1.100238e-08	0.000000	0.914318	0.323236	-2185.185702	34
0	15	1500	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000002	0.000000	0.000000	0.000003	0.000000	0.000003	0.000004	-0.000000	-2149.554065	102	-2149.554419	0.225056	2.531238e-01,2.474987e-01,1.149898e-08,2.238239e-01,2.755531e-01,7.799277e-08,3.251867e-07,1.074236e-07,2.490135e-09	0.000001	0.584637	0.269508	-2204.608207	22
0	16	1552	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000001	0.000001	-0.000000	-2151.257548	74	-2151.257576	0.232858	3.054484e-01,2.047232e-01,1.288553e-08,2.305674e-01,2.592608e-01,1.131865e-07,4.867535e-09,3.361071e-08,1.974319e-08	0.000000	0.595604	0.271815	-2240.667794	27
0	17	1560	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000002	0.000000	0.000000	0.000003	0.000000	0.000003	0.000005	-0.000000	-2263.236282	70	-2263.236701	0.234059	2.808914e-01,2.316488e-01,8.680245e-07,2.293820e-01,2.580768e-01,1.922727e-10,4.910817e-09,3.539479e-08,5.271120e-08	0.000003	0.559781	0.264101	-2334.914076	26
0	18	1422	0.969431	0.000000	0.030568	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.030569	0.000001	0.000001	0.015285	0.000001	0.000001	0.030568	0.000001	0.030569	0.030569	-0.000000	-1983.818328	94	-1	0.213353	2.655579e-01,2.117676e-01,1.729397e-07,1.924630e-01,3.302111e-01,1.026002e-07,3.459357e-08,3.746691e-08,4.806624e-08	0.000001	0.816887	0.310158	-2036.492473	18
0	19	1488	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000003	0.000003	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000004	-0.000000	-2143.436317	59	-2143.438139	0.223256	2.315165e-01,2.705897e-01,2.568103e-07,2.068832e-01,2.910088e-01,8.416219e-07,1.629025e-07,4.493232e-07,6.067693e-09	0.000001	0.609475	0.274668	-2181.924815	23
1	2	1320	0.957532	0.000001	0.042467	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042467	0.000000	0.000000	0.021234	0.000000	0.000000	0.042467	0.000000	0.042467	0.042467	0.000000	-1889.735260	66	-1	0.198050	3.103201e-01,1.911856e-01,1.928757e-07,1.895080e-01,3.089861e-01,1.230853e-09,1.502812e-08,4.146185e-11,6.153743e-10	0.000001	0.811639	0.309398	-1969.041717	26
1	3	1440	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000092	0.000000	0.000000	0.000046	0.000000	0.000000	0.000092	0.000000	0.000092	0.000092	0.000000	-2112.702704	106	-2112.703658	0.216054	2.894901e-01,2.004599e-01,5.082299e-07,1.937580e-01,3.162868e-01,4.224914e-07,1.240664e-06,2.361875e-06,7.149969e-07	0.000006	0.802305	0.308030	-2238.634649	35
1	4	1520	0.966577	0.000002	0.033418	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.033419	0.000002	0.000000	0.016710	0.000000	0.000000	0.033418	0.000000	0.033419	0.033421	0.000001	-2182.717009	59	-1	0.228057	2.802857e-01,2.054555e-01,1.269110e-09,1.860517e-01,3.282071e-01,9.118749e-09,4.722566e-08,2.910138e-09,5.628035e-09	0.000000	0.838317	0.313198	-2246.564631	30
1	5	1508	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	-0.000000	-2206.061249	78	-2206.061900	0.226257	2.818142e-01,2.230177e-01,3.555385e-08,2.234637e-01,2.717038e-01,2.276446e-07,1.744350e-07,3.835605e-08,8.238621e-08	0.000001	0.608544	0.274479	-2298.054761	26
1	6	1516	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000092	0.000000	0.000000	0.000046	0.000000	0.000000	0.000091	0.000000	0.000092	0.000092	-0.000000	-2097.495255	94	-2097.496298	0.227457	2.892444e-01,2.160113e-01,2.218968e-09,2.047616e-01,2.899813e-01,3.054336e-07,5.362005e-08,8.689033e-07,7.171598e-08	0.000000	0.689161	0.289768	-2193.366540	35
1	7	1467	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000000	0.000000	0.000005	0.000000	0.000000	0.000009	0.000000	0.000009	0.000009	-0.000000	-2234.542253	58	-2234.542558	0.220105	2.878539e-01,2.036303e-01,3.544608e-09,2.298826e-01,2.786323e-01,6.769874e-08,1.323124e-08,7.829192e-07,1.785046e-09	0.000000	0.642730	0.281226	-2337.679717	22
1	8	1552	0.942787	0.000000	0.057213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057213	0.000000	0.000000	0.028607	0.000000	0.000000	0.057213	0.000000	0.057213	0.057213	-0.000000	-2295.624824	90	-1	0.232858	2.717424e-01,1.763608e-01,9.201286e-07,1.918110e-01,3.600834e-01,5.730987e-07,1.018735e-07,2.185839e-07,6.778300e-07	0.000003	0.978026	0.330854	-2385.295071	22
1	9	1276	0.982738	0.000000	0.017262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017262	0.000000	0.000000	0.008631	0.000000	0.000000	0.017262	0.000000	0.017262	0.017262	-0.000000	-1817.039187	106	-1	0.191448	2.865400e-01,1.880740e-01,3.022755e-08,2.091573e-01,3.162286e-01,3.685740e-09,3.199528e-09,9.602509e-10,3.108008e-08	0.000000	0.796082	0.307111	-1885.046801	22
